pull_number,title,state,created_at,updated_at,closed_at,merged_at,user,url,file_name
MDExOlB1bGxSZXF1ZXN0MzU5NjI5MTY3,[cudamapper] fixed some signed vs. unsigned warnings,MERGED,2020-01-06T17:07:56Z,2020-01-28T18:24:35Z,2020-01-07T13:14:54Z,2020-01-07T13:14:54Z,ahehn-nv,https://github.com/NVIDIA-Genomics-Research/GenomeWorks/pull/271,NVIDIA-Genomics-Research++GenomeWorks.csv
MDExOlB1bGxSZXF1ZXN0MzYwMTEzNzc4,[sdk] add version file,MERGED,2020-01-07T18:23:07Z,2020-01-13T22:37:49Z,2020-01-13T22:37:49Z,2020-01-13T22:37:49Z,tijyojwad,https://github.com/NVIDIA-Genomics-Research/GenomeWorks/pull/273,NVIDIA-Genomics-Research++GenomeWorks.csv
MDExOlB1bGxSZXF1ZXN0MzYyMjg5NTIy,[pycga] use native namespace packaging for pycga,MERGED,2020-01-13T19:46:18Z,2020-01-15T17:18:40Z,2020-01-15T17:18:40Z,2020-01-15T17:18:40Z,tijyojwad,https://github.com/NVIDIA-Genomics-Research/GenomeWorks/pull/274,NVIDIA-Genomics-Research++GenomeWorks.csv
MDExOlB1bGxSZXF1ZXN0MzY0OTQxMDU2,[cudamapper] Get the length of the longest read,MERGED,2020-01-20T17:32:23Z,2020-02-05T21:47:24Z,2020-01-22T16:56:58Z,2020-01-22T16:56:58Z,mimaric,https://github.com/NVIDIA-Genomics-Research/GenomeWorks/pull/279,NVIDIA-Genomics-Research++GenomeWorks.csv
MDExOlB1bGxSZXF1ZXN0MzY1MTcyNTM5,[cudamapper] removed merge_n_sorted_vectors,MERGED,2020-01-21T09:16:19Z,2020-01-22T12:24:59Z,2020-01-22T12:21:55Z,2020-01-22T12:21:55Z,mimaric,https://github.com/NVIDIA-Genomics-Research/GenomeWorks/pull/280,NVIDIA-Genomics-Research++GenomeWorks.csv
MDExOlB1bGxSZXF1ZXN0MzY1MzAzNzQ4,"[cudamapper] Parser upgrade, overlapper perf and accuracy improvements",MERGED,2020-01-21T13:25:56Z,2020-02-24T17:27:15Z,2020-02-24T17:27:14Z,2020-02-24T17:27:14Z,vellamike,https://github.com/NVIDIA-Genomics-Research/GenomeWorks/pull/281,NVIDIA-Genomics-Research++GenomeWorks.csv
MDExOlB1bGxSZXF1ZXN0MzY3NTcyODMw,cudaaligner test improvements,MERGED,2020-01-27T16:04:21Z,2020-01-29T11:11:40Z,2020-01-29T09:04:48Z,2020-01-29T09:04:48Z,ahehn-nv,https://github.com/NVIDIA-Genomics-Research/GenomeWorks/pull/282,NVIDIA-Genomics-Research++GenomeWorks.csv
MDExOlB1bGxSZXF1ZXN0MzY4MDQ5MzE0,[cudaaligner] Changes for ukkonen_cpu,MERGED,2020-01-28T14:37:38Z,2020-01-29T11:11:37Z,2020-01-29T11:05:14Z,2020-01-29T11:05:14Z,ahehn-nv,https://github.com/NVIDIA-Genomics-Research/GenomeWorks/pull/283,NVIDIA-Genomics-Research++GenomeWorks.csv
MDExOlB1bGxSZXF1ZXN0MzY4MTA1MzE2,CI: Support conda versions lower than 4.4,MERGED,2020-01-28T16:20:24Z,2020-01-28T18:21:17Z,2020-01-28T18:21:17Z,2020-01-28T18:21:17Z,ohadmo,https://github.com/NVIDIA-Genomics-Research/GenomeWorks/pull/284,NVIDIA-Genomics-Research++GenomeWorks.csv
MDExOlB1bGxSZXF1ZXN0MzY4MzM0NTk1,[cudamapper] Cached allocator to manage device memory allocations,MERGED,2020-01-29T01:56:31Z,2020-02-10T22:41:06Z,2020-02-10T17:01:50Z,2020-02-10T17:01:50Z,akkamesh,https://github.com/NVIDIA-Genomics-Research/GenomeWorks/pull/285,NVIDIA-Genomics-Research++GenomeWorks.csv
MDExOlB1bGxSZXF1ZXN0MzcwNDMxOTY2,[cga] sort_by_two_keys,MERGED,2020-02-03T17:22:15Z,2020-02-06T12:49:06Z,2020-02-06T12:49:04Z,2020-02-06T12:49:04Z,mimaric,https://github.com/NVIDIA-Genomics-Research/GenomeWorks/pull/287,NVIDIA-Genomics-Research++GenomeWorks.csv
MDExOlB1bGxSZXF1ZXN0MzcxMzk4NDMx,[cudamapper] Index provides helper functions for smallest and largest read_id in it,MERGED,2020-02-05T14:19:14Z,2020-02-11T09:16:24Z,2020-02-05T16:31:20Z,2020-02-05T16:31:20Z,mimaric,https://github.com/NVIDIA-Genomics-Research/GenomeWorks/pull/288,NVIDIA-Genomics-Research++GenomeWorks.csv
MDExOlB1bGxSZXF1ZXN0MzcyNTI3NDMy,[cudamapper] Sort anchors using CUB's radix sort,MERGED,2020-02-07T17:46:12Z,2020-02-18T10:22:01Z,2020-02-17T15:04:05Z,2020-02-17T15:04:05Z,mimaric,https://github.com/NVIDIA-Genomics-Research/GenomeWorks/pull/290,NVIDIA-Genomics-Research++GenomeWorks.csv
MDExOlB1bGxSZXF1ZXN0Mzc2NTMxOTE1,[cudamapper] Sort anchors using CUB's radix sort #2,MERGED,2020-02-18T10:21:06Z,2020-02-18T16:46:07Z,2020-02-18T16:46:05Z,2020-02-18T16:46:05Z,mimaric,https://github.com/NVIDIA-Genomics-Research/GenomeWorks/pull/293,NVIDIA-Genomics-Research++GenomeWorks.csv
MDExOlB1bGxSZXF1ZXN0Mzc2NTU2NzY1,[cudamapper] No temporary representations in Index,MERGED,2020-02-18T11:12:30Z,2020-02-19T07:44:51Z,2020-02-18T18:49:06Z,2020-02-18T18:49:06Z,mimaric,https://github.com/NVIDIA-Genomics-Research/GenomeWorks/pull/294,NVIDIA-Genomics-Research++GenomeWorks.csv
MDExOlB1bGxSZXF1ZXN0Mzc2NjkwNTM3,Host cache for indexer,MERGED,2020-02-18T15:43:36Z,2020-02-24T15:14:47Z,2020-02-24T15:14:47Z,2020-02-24T15:14:47Z,r-mafi,https://github.com/NVIDIA-Genomics-Research/GenomeWorks/pull/295,NVIDIA-Genomics-Research++GenomeWorks.csv
MDExOlB1bGxSZXF1ZXN0Mzc4Mzc5MzQ4,"[cga][cudamapper] STL-like allocator and buffer, helper arrays also allocated using custom allocators",MERGED,2020-02-21T16:58:43Z,2020-02-25T08:23:10Z,2020-02-25T08:23:08Z,2020-02-25T08:23:07Z,mimaric,https://github.com/NVIDIA-Genomics-Research/GenomeWorks/pull/296,NVIDIA-Genomics-Research++GenomeWorks.csv
MDExOlB1bGxSZXF1ZXN0Mzc5MTk5NTgy,[cudamapper] Overlapper gaps,MERGED,2020-02-24T20:01:52Z,2020-02-26T14:50:07Z,2020-02-26T14:50:06Z,2020-02-26T14:50:06Z,r-mafi,https://github.com/NVIDIA-Genomics-Research/GenomeWorks/pull/297,NVIDIA-Genomics-Research++GenomeWorks.csv
MDExOlB1bGxSZXF1ZXN0Mzc5MjI2NzQ0,[cudamapper] move filtering to GPU,MERGED,2020-02-24T20:55:29Z,2020-03-03T09:12:15Z,2020-03-03T00:15:42Z,2020-03-03T00:15:42Z,tijyojwad,https://github.com/NVIDIA-Genomics-Research/GenomeWorks/pull/298,NVIDIA-Genomics-Research++GenomeWorks.csv
MDExOlB1bGxSZXF1ZXN0MzgwNTk2MTk0,Benchmark mode,CLOSED,2020-02-27T01:55:20Z,2020-02-27T19:30:09Z,2020-02-27T19:30:09Z,,r-mafi,https://github.com/NVIDIA-Genomics-Research/GenomeWorks/pull/300,NVIDIA-Genomics-Research++GenomeWorks.csv
MDExOlB1bGxSZXF1ZXN0MzgyNTg5NjQ5,fixed memory leak,CLOSED,2020-03-02T20:24:20Z,2020-03-03T00:27:39Z,2020-03-03T00:27:39Z,,r-mafi,https://github.com/NVIDIA-Genomics-Research/GenomeWorks/pull/301,NVIDIA-Genomics-Research++GenomeWorks.csv
MDExOlB1bGxSZXF1ZXN0MzgyOTQ1NDg5,[cudamapper] Use ASSERT_STREQ in tests,MERGED,2020-03-03T13:17:32Z,2020-03-05T09:28:08Z,2020-03-04T09:18:25Z,2020-03-04T09:18:24Z,ahehn-nv,https://github.com/NVIDIA-Genomics-Research/GenomeWorks/pull/303,NVIDIA-Genomics-Research++GenomeWorks.csv
MDExOlB1bGxSZXF1ZXN0MzgzMDIxODcw,[cudamapper] improving host cache memory usage,MERGED,2020-03-03T15:37:12Z,2020-03-05T09:27:31Z,2020-03-03T17:41:09Z,2020-03-03T17:41:09Z,r-mafi,https://github.com/NVIDIA-Genomics-Research/GenomeWorks/pull/305,NVIDIA-Genomics-Research++GenomeWorks.csv
MDExOlB1bGxSZXF1ZXN0MzgzMTIwMTQ5,[cudamapper] add cudaaligner based CIGAR generation for overlap alignment,MERGED,2020-03-03T18:59:50Z,2020-03-09T16:43:17Z,2020-03-06T23:46:07Z,2020-03-06T23:46:07Z,tijyojwad,https://github.com/NVIDIA-Genomics-Research/GenomeWorks/pull/307,NVIDIA-Genomics-Research++GenomeWorks.csv
MDExOlB1bGxSZXF1ZXN0MzgzNDQ3NDc5,"[cudamapper] remove HTS parser, add minimum sequence length to kseqpp parser",MERGED,2020-03-04T09:56:31Z,2020-03-05T09:26:01Z,2020-03-04T13:28:32Z,2020-03-04T13:28:32Z,vellamike,https://github.com/NVIDIA-Genomics-Research/GenomeWorks/pull/310,NVIDIA-Genomics-Research++GenomeWorks.csv
MDExOlB1bGxSZXF1ZXN0MzgzNzA1OTcx,[cudamapper] Call cudaSetDevice() for writer thread,MERGED,2020-03-04T17:02:45Z,2020-03-05T15:01:00Z,2020-03-05T15:00:59Z,2020-03-05T15:00:59Z,mimaric,https://github.com/NVIDIA-Genomics-Research/GenomeWorks/pull/313,NVIDIA-Genomics-Research++GenomeWorks.csv
MDExOlB1bGxSZXF1ZXN0MzgzOTAxMzQ0,[README] update cudamapper README section to remove pre-alpha,MERGED,2020-03-04T21:40:16Z,2020-03-05T09:26:40Z,2020-03-04T21:42:52Z,2020-03-04T21:42:52Z,tijyojwad,https://github.com/NVIDIA-Genomics-Research/GenomeWorks/pull/314,NVIDIA-Genomics-Research++GenomeWorks.csv
MDExOlB1bGxSZXF1ZXN0Mzg0NDAyMDYz,[cga] Preallocating device allocator,MERGED,2020-03-05T17:17:27Z,2020-03-09T15:57:36Z,2020-03-09T15:57:34Z,2020-03-09T15:57:34Z,mimaric,https://github.com/NVIDIA-Genomics-Research/GenomeWorks/pull/316,NVIDIA-Genomics-Research++GenomeWorks.csv
MDExOlB1bGxSZXF1ZXN0Mzg1NjkwODkw,[cudamapper] Use custom stream,MERGED,2020-03-09T16:33:30Z,2020-03-12T09:51:11Z,2020-03-12T09:51:10Z,2020-03-12T09:51:10Z,mimaric,https://github.com/NVIDIA-Genomics-Research/GenomeWorks/pull/320,NVIDIA-Genomics-Research++GenomeWorks.csv
MDExOlB1bGxSZXF1ZXN0MzkwNTA5NDU1,fix #309 validity checks for query and target files,CLOSED,2020-03-18T15:37:01Z,2020-03-31T18:14:05Z,2020-03-31T18:13:46Z,,rached-ab,https://github.com/NVIDIA-Genomics-Research/GenomeWorks/pull/325,NVIDIA-Genomics-Research++GenomeWorks.csv
MDExOlB1bGxSZXF1ZXN0MzkxMjk0NzQx,"allowing custom size sequence, graph etc. in cudaPOA",MERGED,2020-03-20T00:12:08Z,2020-04-08T13:10:50Z,2020-04-08T01:56:08Z,2020-04-08T01:56:08Z,r-mafi,https://github.com/NVIDIA-Genomics-Research/GenomeWorks/pull/327,NVIDIA-Genomics-Research++GenomeWorks.csv
MDExOlB1bGxSZXF1ZXN0MzkyMjgwODE1,[cudamapper] Fixes for cudamapper,MERGED,2020-03-23T10:01:45Z,2020-03-24T16:07:10Z,2020-03-23T15:50:34Z,2020-03-23T15:50:34Z,ahehn-nv,https://github.com/NVIDIA-Genomics-Research/GenomeWorks/pull/328,NVIDIA-Genomics-Research++GenomeWorks.csv
MDExOlB1bGxSZXF1ZXN0MzkyNDQ0ODM3,[cmake] option to automatically determine best GPU arch for code gen,MERGED,2020-03-23T15:09:25Z,2020-03-23T19:58:31Z,2020-03-23T19:53:53Z,2020-03-23T19:53:52Z,tijyojwad,https://github.com/NVIDIA-Genomics-Research/GenomeWorks/pull/329,NVIDIA-Genomics-Research++GenomeWorks.csv
MDExOlB1bGxSZXF1ZXN0MzkyNTQwOTcz,[cudamapper] Reorganization of main.cu,MERGED,2020-03-23T17:44:44Z,2020-03-25T10:05:44Z,2020-03-25T10:05:42Z,2020-03-25T10:05:42Z,mimaric,https://github.com/NVIDIA-Genomics-Research/GenomeWorks/pull/330,NVIDIA-Genomics-Research++GenomeWorks.csv
MDExOlB1bGxSZXF1ZXN0MzkyOTExNDQy,[common] minor fixes,MERGED,2020-03-24T10:42:00Z,2020-03-24T15:46:00Z,2020-03-24T15:45:55Z,2020-03-24T15:45:54Z,ahehn-nv,https://github.com/NVIDIA-Genomics-Research/GenomeWorks/pull/331,NVIDIA-Genomics-Research++GenomeWorks.csv
MDExOlB1bGxSZXF1ZXN0MzkzMDQ2MDAw,[CI] Support auto release job,MERGED,2020-03-24T15:04:14Z,2020-05-04T22:02:24Z,2020-05-04T22:02:24Z,2020-05-04T22:02:24Z,ohadmo,https://github.com/NVIDIA-Genomics-Research/GenomeWorks/pull/332,NVIDIA-Genomics-Research++GenomeWorks.csv
MDExOlB1bGxSZXF1ZXN0MzkzMDg2MzI4,[common] Added a device_memory_allocation_exception,MERGED,2020-03-24T16:03:17Z,2020-03-24T18:36:15Z,2020-03-24T18:36:11Z,2020-03-24T18:36:10Z,ahehn-nv,https://github.com/NVIDIA-Genomics-Research/GenomeWorks/pull/333,NVIDIA-Genomics-Research++GenomeWorks.csv
MDExOlB1bGxSZXF1ZXN0MzkzNzY4MTU1,WIP [cudaaligner] Use DefaultDeviceAllocator,CLOSED,2020-03-25T18:53:44Z,2020-04-16T10:39:21Z,2020-04-09T16:47:10Z,,ahehn-nv,https://github.com/NVIDIA-Genomics-Research/GenomeWorks/pull/334,NVIDIA-Genomics-Research++GenomeWorks.csv
MDExOlB1bGxSZXF1ZXN0MzkzOTMzMDQ5,[cudamapper] Overlap post processing,MERGED,2020-03-26T03:19:10Z,2020-04-06T13:12:46Z,2020-04-06T13:12:46Z,2020-04-06T13:12:46Z,vellamike,https://github.com/NVIDIA-Genomics-Research/GenomeWorks/pull/336,NVIDIA-Genomics-Research++GenomeWorks.csv
MDExOlB1bGxSZXF1ZXN0Mzk0MTI3Nzg0,[cudamapper] Renamed HostCache to IndexHostCopy,MERGED,2020-03-26T12:02:55Z,2020-03-26T14:18:35Z,2020-03-26T14:18:34Z,2020-03-26T14:18:34Z,mimaric,https://github.com/NVIDIA-Genomics-Research/GenomeWorks/pull/337,NVIDIA-Genomics-Research++GenomeWorks.csv
MDExOlB1bGxSZXF1ZXN0Mzk0NDA3MDE2,[cmake] fixes default cmake install path setting,MERGED,2020-03-26T20:33:31Z,2020-03-27T15:21:55Z,2020-03-26T21:13:34Z,2020-03-26T21:13:34Z,tijyojwad,https://github.com/NVIDIA-Genomics-Research/GenomeWorks/pull/338,NVIDIA-Genomics-Research++GenomeWorks.csv
MDExOlB1bGxSZXF1ZXN0Mzk1Njc0ODc3,[common] some utils improvements,CLOSED,2020-03-30T14:05:57Z,2020-04-01T14:08:21Z,2020-04-01T10:26:45Z,,ahehn-nv,https://github.com/NVIDIA-Genomics-Research/GenomeWorks/pull/342,NVIDIA-Genomics-Research++GenomeWorks.csv
MDExOlB1bGxSZXF1ZXN0Mzk2NDA0MTc1,Cudamapper check input files fix309,CLOSED,2020-03-31T15:14:07Z,2020-03-31T15:23:04Z,2020-03-31T15:23:04Z,,rached-ab,https://github.com/NVIDIA-Genomics-Research/GenomeWorks/pull/343,NVIDIA-Genomics-Research++GenomeWorks.csv
MDExOlB1bGxSZXF1ZXN0Mzk2NDEwMTc3,Cudamapper check input files fix309,MERGED,2020-03-31T15:23:32Z,2020-04-01T15:42:24Z,2020-04-01T15:42:24Z,2020-04-01T15:42:23Z,rached-ab,https://github.com/NVIDIA-Genomics-Research/GenomeWorks/pull/344,NVIDIA-Genomics-Research++GenomeWorks.csv
MDExOlB1bGxSZXF1ZXN0Mzk3MDE2NzU0,cmake improvements,MERGED,2020-04-01T14:03:22Z,2020-04-06T11:13:01Z,2020-04-03T20:10:23Z,2020-04-03T20:10:23Z,ahehn-nv,https://github.com/NVIDIA-Genomics-Research/GenomeWorks/pull/347,NVIDIA-Genomics-Research++GenomeWorks.csv
MDExOlB1bGxSZXF1ZXN0Mzk3MDI5MzY3,[common] CachingDeviceAllocator: Change the default-construction behavior,MERGED,2020-04-01T14:24:06Z,2020-04-01T21:24:39Z,2020-04-01T21:24:34Z,2020-04-01T21:24:34Z,ahehn-nv,https://github.com/NVIDIA-Genomics-Research/GenomeWorks/pull/348,NVIDIA-Genomics-Research++GenomeWorks.csv
MDExOlB1bGxSZXF1ZXN0Mzk3MTg1NTMx,[cudamapper] IndexCacheHost and IndexCacheDevice,MERGED,2020-04-01T19:22:17Z,2020-04-06T16:22:06Z,2020-04-06T16:22:05Z,2020-04-06T16:22:04Z,mimaric,https://github.com/NVIDIA-Genomics-Research/GenomeWorks/pull/350,NVIDIA-Genomics-Research++GenomeWorks.csv
MDExOlB1bGxSZXF1ZXN0NDAwODQzNjM0,adding bonito data to cudaPOA,CLOSED,2020-04-08T13:19:46Z,2020-04-09T00:46:00Z,2020-04-09T00:45:55Z,,r-mafi,https://github.com/NVIDIA-Genomics-Research/GenomeWorks/pull/351,NVIDIA-Genomics-Research++GenomeWorks.csv
MDExOlB1bGxSZXF1ZXN0NDAxMTUxMzEz,adding bonito data to cudaPOA,MERGED,2020-04-09T00:54:24Z,2020-04-13T22:38:12Z,2020-04-13T22:38:12Z,2020-04-13T22:38:12Z,r-mafi,https://github.com/NVIDIA-Genomics-Research/GenomeWorks/pull/353,NVIDIA-Genomics-Research++GenomeWorks.csv
MDExOlB1bGxSZXF1ZXN0NDAxNTA2ODEy,[cudaaligner] Use DefaultDeviceAllocator,MERGED,2020-04-09T15:56:19Z,2020-04-15T18:54:36Z,2020-04-15T18:54:30Z,2020-04-15T18:54:30Z,ahehn-nv,https://github.com/NVIDIA-Genomics-Research/GenomeWorks/pull/354,NVIDIA-Genomics-Research++GenomeWorks.csv
MDExOlB1bGxSZXF1ZXN0NDAyMDAxNDEx,Fasta parser shuffle,MERGED,2020-04-10T17:43:12Z,2020-04-11T19:25:34Z,2020-04-11T19:25:27Z,2020-04-11T19:25:27Z,r-mafi,https://github.com/NVIDIA-Genomics-Research/GenomeWorks/pull/357,NVIDIA-Genomics-Research++GenomeWorks.csv
MDExOlB1bGxSZXF1ZXN0NDAyNTgwNjgx,[cga] Renamed cgautils -> cgabase and introduced SDK-wide types,MERGED,2020-04-13T10:24:55Z,2020-04-15T16:38:03Z,2020-04-15T16:38:02Z,2020-04-15T16:38:02Z,mimaric,https://github.com/NVIDIA-Genomics-Research/GenomeWorks/pull/359,NVIDIA-Genomics-Research++GenomeWorks.csv
MDExOlB1bGxSZXF1ZXN0NDAyNjcyMjY1,[cudamapper] Removed BioParser dependency,CLOSED,2020-04-13T14:34:25Z,2020-04-13T16:12:34Z,2020-04-13T16:10:38Z,,mimaric,https://github.com/NVIDIA-Genomics-Research/GenomeWorks/pull/360,NVIDIA-Genomics-Research++GenomeWorks.csv
MDExOlB1bGxSZXF1ZXN0NDAyNzA5OTE1,[3rdparty] removed bioparser submodule,MERGED,2020-04-13T15:58:39Z,2020-04-13T17:01:06Z,2020-04-13T17:00:40Z,2020-04-13T17:00:40Z,tijyojwad,https://github.com/NVIDIA-Genomics-Research/GenomeWorks/pull/361,NVIDIA-Genomics-Research++GenomeWorks.csv
MDExOlB1bGxSZXF1ZXN0NDAyNzU5OTY0,[pyclaragenomics] Add minimal setuptools version,MERGED,2020-04-13T17:53:12Z,2020-05-05T06:10:17Z,2020-05-05T06:10:16Z,2020-05-05T06:10:16Z,ohadmo,https://github.com/NVIDIA-Genomics-Research/GenomeWorks/pull/362,NVIDIA-Genomics-Research++GenomeWorks.csv
MDExOlB1bGxSZXF1ZXN0NDAyNzkxMzUy,[common] Bugfix issue-346: unexpected behavior in cudautils::align,MERGED,2020-04-13T19:08:58Z,2020-04-14T17:20:08Z,2020-04-14T05:57:10Z,2020-04-14T05:57:10Z,rilango,https://github.com/NVIDIA-Genomics-Research/GenomeWorks/pull/363,NVIDIA-Genomics-Research++GenomeWorks.csv
MDExOlB1bGxSZXF1ZXN0NDAzMTMwOTg5,[cudaaligner]  Banded Myers algorithm + misc improvements,MERGED,2020-04-14T11:37:03Z,2020-04-17T15:26:27Z,2020-04-17T15:26:19Z,2020-04-17T15:26:19Z,ahehn-nv,https://github.com/NVIDIA-Genomics-Research/GenomeWorks/pull/364,NVIDIA-Genomics-Research++GenomeWorks.csv
MDExOlB1bGxSZXF1ZXN0NDAzMjc1NTg0,[cudamapper] Clearing device index cache before streams are destroyed,MERGED,2020-04-14T16:02:50Z,2020-04-15T08:16:09Z,2020-04-15T08:16:08Z,2020-04-15T08:16:08Z,mimaric,https://github.com/NVIDIA-Genomics-Research/GenomeWorks/pull/365,NVIDIA-Genomics-Research++GenomeWorks.csv
MDExOlB1bGxSZXF1ZXN0NDAzMzI2MDUz,[pyclaragenomics] [cudapoa] Issus-356 - expose configurable cudapoa sizes to python API,CLOSED,2020-04-14T17:46:35Z,2020-04-14T22:58:35Z,2020-04-14T22:58:35Z,,rilango,https://github.com/NVIDIA-Genomics-Research/GenomeWorks/pull/366,NVIDIA-Genomics-Research++GenomeWorks.csv
MDExOlB1bGxSZXF1ZXN0NDAzMzczNzMw,[cudapoa] Batch size constructor,CLOSED,2020-04-14T19:32:57Z,2020-04-14T20:51:54Z,2020-04-14T20:51:54Z,,r-mafi,https://github.com/NVIDIA-Genomics-Research/GenomeWorks/pull/367,NVIDIA-Genomics-Research++GenomeWorks.csv
MDExOlB1bGxSZXF1ZXN0NDAzNDQ1ODA1,[pyclaragenomics] [cudapoa] Issus-356 - Update recent changes to python binding,MERGED,2020-04-14T22:30:49Z,2020-04-22T03:12:31Z,2020-04-22T03:12:30Z,2020-04-22T03:12:30Z,rilango,https://github.com/NVIDIA-Genomics-Research/GenomeWorks/pull/368,NVIDIA-Genomics-Research++GenomeWorks.csv
MDExOlB1bGxSZXF1ZXN0NDAzOTc1NTM5,[cudamapper] Grouping reads into indices moved in cudamapper,MERGED,2020-04-15T20:34:22Z,2020-04-16T14:04:07Z,2020-04-16T14:04:06Z,2020-04-16T14:04:05Z,mimaric,https://github.com/NVIDIA-Genomics-Research/GenomeWorks/pull/370,NVIDIA-Genomics-Research++GenomeWorks.csv
MDExOlB1bGxSZXF1ZXN0NDA0MjE1ODc4,[ci] Use -O2 for debug build,MERGED,2020-04-16T09:00:32Z,2020-04-16T17:08:31Z,2020-04-16T17:08:26Z,2020-04-16T17:08:26Z,ahehn-nv,https://github.com/NVIDIA-Genomics-Research/GenomeWorks/pull/371,NVIDIA-Genomics-Research++GenomeWorks.csv
MDExOlB1bGxSZXF1ZXN0NDA0MjY4NTQ3,[pyclaragenomics] Respect CUDA_TOOLKIT_ROOT_DIR env variable in setup.py,MERGED,2020-04-16T10:34:48Z,2020-04-16T18:07:38Z,2020-04-16T18:07:34Z,2020-04-16T18:07:34Z,ahehn-nv,https://github.com/NVIDIA-Genomics-Research/GenomeWorks/pull/372,NVIDIA-Genomics-Research++GenomeWorks.csv
MDExOlB1bGxSZXF1ZXN0NDA0NDEzOTkx,[cudamapper] main.cu uses namespace claragenomics::cudamapper,MERGED,2020-04-16T14:29:16Z,2020-04-23T16:04:06Z,2020-04-16T21:16:59Z,2020-04-16T21:16:59Z,mimaric,https://github.com/NVIDIA-Genomics-Research/GenomeWorks/pull/373,NVIDIA-Genomics-Research++GenomeWorks.csv
MDExOlB1bGxSZXF1ZXN0NDA0NTI0MTk3,[cudamapper] Index batching,MERGED,2020-04-16T16:36:40Z,2020-04-28T12:36:45Z,2020-04-28T12:36:44Z,2020-04-28T12:36:43Z,mimaric,https://github.com/NVIDIA-Genomics-Research/GenomeWorks/pull/374,NVIDIA-Genomics-Research++GenomeWorks.csv
MDExOlB1bGxSZXF1ZXN0NDA0NTQzODQ4,[cmake] Combined mapper libraries to libcudamapper,MERGED,2020-04-16T17:15:02Z,2020-04-17T13:04:43Z,2020-04-17T13:04:17Z,2020-04-17T13:04:17Z,ahehn-nv,https://github.com/NVIDIA-Genomics-Research/GenomeWorks/pull/375,NVIDIA-Genomics-Research++GenomeWorks.csv
MDExOlB1bGxSZXF1ZXN0NDA1MzkxNjgz,[cudamapper] Fix cmake failure.,MERGED,2020-04-18T00:07:49Z,2020-04-20T09:04:42Z,2020-04-18T17:20:22Z,2020-04-18T17:20:22Z,rilango,https://github.com/NVIDIA-Genomics-Research/GenomeWorks/pull/376,NVIDIA-Genomics-Research++GenomeWorks.csv
MDExOlB1bGxSZXF1ZXN0NDA1NzY1ODE0,[common] merge logging and config into base,MERGED,2020-04-20T00:30:25Z,2020-04-21T10:14:44Z,2020-04-20T13:25:27Z,2020-04-20T13:25:26Z,tijyojwad,https://github.com/NVIDIA-Genomics-Research/GenomeWorks/pull/377,NVIDIA-Genomics-Research++GenomeWorks.csv
MDExOlB1bGxSZXF1ZXN0NDA2MDkzODc2,[cga] Threadsafe containers,MERGED,2020-04-20T14:19:31Z,2020-04-21T17:56:57Z,2020-04-21T17:56:56Z,2020-04-21T17:56:56Z,mimaric,https://github.com/NVIDIA-Genomics-Research/GenomeWorks/pull/378,NVIDIA-Genomics-Research++GenomeWorks.csv
MDExOlB1bGxSZXF1ZXN0NDA2MzUxODYx,[common] clear cuda error in cached allocator,CLOSED,2020-04-20T23:21:06Z,2020-04-29T14:30:48Z,2020-04-29T14:30:48Z,,tijyojwad,https://github.com/NVIDIA-Genomics-Research/GenomeWorks/pull/379,NVIDIA-Genomics-Research++GenomeWorks.csv
MDExOlB1bGxSZXF1ZXN0NDA3NDMxMDEz,Close the loop on BatchSize in CUDAPoa libraries.,CLOSED,2020-04-22T17:26:43Z,2020-05-11T15:49:31Z,2020-04-22T19:16:42Z,,rilango,https://github.com/NVIDIA-Genomics-Research/GenomeWorks/pull/383,NVIDIA-Genomics-Research++GenomeWorks.csv
MDExOlB1bGxSZXF1ZXN0NDA3NDg1OTY5,Close the loop on BatchSize in CUDAPoa libraries...,MERGED,2020-04-22T19:16:24Z,2020-05-11T15:50:01Z,2020-04-23T23:17:21Z,2020-04-23T23:17:21Z,rilango,https://github.com/NVIDIA-Genomics-Research/GenomeWorks/pull/384,NVIDIA-Genomics-Research++GenomeWorks.csv
MDExOlB1bGxSZXF1ZXN0NDA3NTE3MzYw,[cmake][Issue #341] Revert cuda_gen_all_arch flag and automatic build target selection,CLOSED,2020-04-22T20:05:48Z,2020-05-04T18:43:56Z,2020-05-04T18:43:56Z,,atadkase,https://github.com/NVIDIA-Genomics-Research/GenomeWorks/pull/387,NVIDIA-Genomics-Research++GenomeWorks.csv
MDExOlB1bGxSZXF1ZXN0NDA3NTM5MDg3,[pycga] Fix pyclaragenomics PyPI link,CLOSED,2020-04-22T20:46:11Z,2020-04-22T21:44:39Z,2020-04-22T21:44:39Z,,ohadmo,https://github.com/NVIDIA-Genomics-Research/GenomeWorks/pull/388,NVIDIA-Genomics-Research++GenomeWorks.csv
MDExOlB1bGxSZXF1ZXN0NDA3NTQ2Mzgy,[pycga] Fix pyclaragenomics PyPI link,MERGED,2020-04-22T21:02:08Z,2020-04-22T22:52:17Z,2020-04-22T22:52:17Z,2020-04-22T22:52:17Z,ohadmo,https://github.com/NVIDIA-Genomics-Research/GenomeWorks/pull/389,NVIDIA-Genomics-Research++GenomeWorks.csv
